date,team,name,era,game_no
2013-06-20,LG 트윈스,류제국,3.74,2
2013-06-20,NC 다이노스,찰리,3.17,2
2013-06-20,롯데 자이언츠,옥스프링,3.39,3
2013-06-20,두산 베어스,유희관,2.70,3
2013-06-20,삼성 라이온즈,로드리게스,3.86,4
2013-06-20,SK 와이번스,윤희상,4.22,4
2013-06-21,NC 다이노스,손민한,1.04,1
2013-06-21,넥센 히어로즈,나이트,3.97,1
2013-06-21,한화 이글스,김혁민,5.65,2
2013-06-21,두산 베어스,니퍼트,3.51,2
2013-06-21,롯데 자이언츠,유먼,4.03,3
2013-06-21,SK 와이번스,세든,2.12,3
2013-06-21,LG 트윈스,리즈,2.93,4
2013-06-21,삼성 라이온즈,윤성환,3.01,4
2013-06-22,NC 다이노스,해커,4.60,1
2013-06-22,넥센 히어로즈,김세현,3.73,1
2013-06-22,한화 이글스,송창현,6.62,2
2013-06-22,두산 베어스,올슨,5.72,2
2013-06-22,롯데 자이언츠,고원준,4.70,3
