date,season,home_team,away_team,home_runs,away_runs
2010-09-18,2010,넥센,두산,3,4
2010-09-18,2010,한화,롯데,1,11
2010-09-19,2010,LG,KIA,5,4
2010-09-19,2010,삼성,SK,0,3
2010-09-19,2010,한화,롯데,1,7
2010-09-20,2010,넥센,두산,4,6
2010-09-21,2010,삼성,LG,6,2
2010-09-22,2010,넥센,LG,4,3
2010-09-22,2010,두산,SK,4,10
2010-09-22,2010,두산,SK,8,11
2010-09-23,2010,SK,LG,3,0
2010-09-23,2010,두산,넥센,6,4
2010-09-24,2010,SK,LG,2,5
2010-09-24,2010,두산,넥센,3,6
2010-09-24,2010,롯데,삼성,6,1
2010-09-25,2010,넥센,롯데,1,3
2010-09-25,2010,LG,삼성,5,5
2010-09-25,2010,SK,한화,1,7
2010-09-26,2010,한화,KIA,11,3
2010-09-26,2010,SK,넥센,5,4
2010-09-26,2010,LG,삼성,1,6
